AU1Variation;AU11Variation;AU21Variation;AU22Variation;AU4Variation;AU51Variation;AU52Variation;AU61Variation;AU62Variation;AU91Variation;AU92Variation;AU10Variation;AU12Variation;AU151Variation;AU152Variation;AU17Variation;AU20Variation;AU23Variation;AU24Variation;AU25Variation;AU26Variation;AU27Variation;Emotion
-2.800252838877414;-1.7874158326075715;-2.4639867738825245;0.342880006435216;-2.0;0.0;0.0;0.0;0.0;-2.987181593737681;-1.98750195251489;-0.95012437887911;0.0;-1.3240450314829566;-1.4246640958296481;-2.9737024095595537;0.10803424825601127;0.0;-2.0;0.0;-2.996830434963556;-2.996830434963556;1
-2.7126399290553547;-1.819660112501051;-1.0393708082461508;-1.1261313966602913;-2.9687804581186015;0.0;0.08276253029821934;0.0;0.08276253029821934;-3.0475920832572783;-1.961934286198435;0.049875621120889946;0.01514803843835466;-0.9284316049777317;0.0;2.0;-2.8762690967943882;0.01514803843835466;2.0384048104052983;2.1622776601683795;-0.9435685977666282;-0.9435685977666282;1
-2.520459075056877;-0.888046084327657;-1.5671257391053608;-1.3822508146813668;-3.966703621627092;0.09901951359278449;0.9883052815672562;0.09901951359278449;0.9883052815672562;-3.034773676994959;-1.950031210998425;-1.0;1.0;-0.8997504080576171;-0.8997504080576171;0.0;0.8332187614979603;1.0;1.0;0.0;0.9109791461906411;0.9109791461906411;1
-1.8103487667484313;-1.5971093690990816;-0.2770398630306907;-1.1286423881676626;-2.964331152381801;-2.1231056256176606;-0.9608279654492811;-2.1231056256176606;-0.9608279654492811;-6.635859510927837;-4.647137851383157;-3.04987562112089;5.986844382503577;-1.2584467492785922;-2.9384250674463512;-3.027756377319946;4.0;5.986844382503577;0.0;0.0;0.9883736647868631;0.9883736647868631;1
-2.8635015163016853;-1.0760856836941137;-3.3666923472160626;-2.527794945755769;-3.0293863659264026;-1.0;-1.0;-1.0;-1.0;-4.923967767170701;-2.8880346698854353;0.9446148618625827;-1.0362534560624752;0.0;-0.662419647027729;-0.029386365926402647;2.018512172212592;-1.0362534560624752;-1.0;1.0;1.9994590941307635;1.9994590941307635;1
-3.370090211592295;0.2956301409870008;-1.8992224836529772;-1.9675397896279563;-5.029386365926403;-1.1622776601683795;0.8377223398316205;-1.1622776601683795;0.8377223398316205;-5.88385716831916;-3.5406865704038637;-0.9931273898388682;-0.9997097663802563;-0.35616182933956075;0.0;-0.9981668240450041;0.0;-0.9997097663802563;0.0;0.0;-0.9524079167427217;-0.9524079167427217;1
-3.508377604064968;-0.26728852321225105;-0.9662803716118269;-1.3380344597731728;-3.0774738979019265;0.0;2.0;0.0;2.0;-3.435910150188896;-3.89402145033214;-0.24621125123532117;0.8972836162692204;-1.014483073625959;0.3982687751552412;-3.2132034355964265;-0.1867732448956474;0.8972836162692204;-3.0384048104052983;-3.0;-3.3982378512646676;-3.3982378512646676;1
-3.58670401757281;-0.8616490089303976;-1.3853497682199496;-2.2349579925544383;-2.994459998947038;-2.76393202250021;-2.1231056256176606;-2.76393202250021;-2.1231056256176606;-4.782947639724888;-4.796314943343219;-1.0;0.9996796412227908;-1.8403798420373718;-0.35668302290676124;-1.972243622680054;-2.0178514522438;0.9996796412227908;-0.9446148618625827;0.41421356237309515;-3.9990533673004407;-3.9990533673004407;1
-5.228155134498644;-1.8723819163928095;-3.8127432884161365;-1.3584094358764425;-2.994459998947038;-0.9608279654492811;-2.0;-0.9608279654492811;-2.0;-5.892207793314292;-5.7020283924847845;-2.937742251701451;2.9963437037240084;-2.23606797749979;0.029386365926402647;-0.927692435816251;-1.9132072387696084;2.9963437037240084;1.9930437932180372;0.16227766016837952;-2.829193025423592;-2.829193025423592;1
1.2586180905317619;3.5844831727344513;1.37863155035366;0.0;0.035668847618198996;-2.0827625302982193;-4.0;-2.0827625302982193;-4.0;2.0831691812841484;2.1505769405275075;-2.9788078092554144;2.046486500061768;-3.947943304880763;-2.423934940485392;-1.9977311510444515;0.0;2.046486500061768;1.0;1.0;-1.9981114271354699;-1.9981114271354699;3
-4.797660318808804;-2.4851554534267386;0.13526774101781314;-0.5681168728799548;-1.0262975904404463;-1.0990195135927845;0.0;-1.0990195135927845;0.0;-5.998016864461796;-5.7843634012026826;-3.9742932053217856;2.013886210738214;-3.5422211821886975;-2.631756112962208;1.0867927612303916;-2.6432659724966783;2.013886210738214;4.985858524694137;6.585786437626905;-1.603661658960327;-1.603661658960327;3
-2.9013575552157835;-2.421130621236495;-0.846892886526895;-1.6490763391096124;-2.0;-0.9759138879751239;-0.12310562561766059;-0.9759138879751239;-0.12310562561766059;-5.033330882565345;-5.998115288569643;-2.0;-0.013886210738213833;-0.9399103272890521;-0.469015930687501;1.0;1.0590481090402797;-0.013886210738213833;3.0;2.0;2.032095563554577;2.032095563554577;3
-5.09139693761904;-4.317821063276353;-4.008955535213932;-1.6490763391096124;-6.0;-2.0;-2.0;-2.0;-2.0;-9.045751392651809;-8.777140797965757;-3.0;3.0;-2.235348870809087;-1.7882942280559355;-1.0;1.993620463226005;3.0;2.0;2.0;0.9989914271303562;0.9989914271303562;3
-1.0760856836941137;-0.7804555427071129;-0.5593903477142774;-1.3991525575881063;0.0;-0.9262096826685897;-2.0;-0.9262096826685897;-2.0;-4.921632648500982;-5.809708102343947;-4.614835192865496;0.012818406262319115;-0.15891245834336765;0.24209751023651194;3.067266732409042;0.0;0.012818406262319115;7.937742251701451;6.0710678118654755;3.032519443020824;3.032519443020824;3
-0.8847097465119482;-0.2956301409870008;0.252873441341233;-0.5593903477142774;-1.0;0.0;-1.0;0.0;-1.0;-2.9584834201872994;-2.79127785371265;-0.9931273898388682;2.034293191242014;-0.8113883008418963;-2.1354568268500866;0.08785640269728745;2.0;2.034293191242014;1.0553851381374173;0.0;2.033528015890468;2.033528015890468;3
-1.3363484822124043;-0.18650801365731873;-0.5299133043719237;-0.8836292944392063;-0.9687804581186015;-1.0;-1.1231056256176606;-1.0;-1.1231056256176606;-5.77801251023773;-4.6855678246541075;-2.972622607839198;0.9631515716524248;0.38813832002478144;-0.48715547886887833;8.89547650979651;-3.9782711335573246;0.9631515716524248;11.928932188134524;10.0;4.995162097795486;4.995162097795486;3
